year,month,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Tuition,Scholarship,ScholarshipPercent
2019,March,MS,M,18,U,LE3,T,4,3,other,other,other,mother,2,4,2,no,no,no,yes,no,yes,yes,no,3,2,5,2,2,5,19,4,5,4,9050,1800,20%
2019,April,GP,M,15,U,GT3,T,1,2,teacher,services,home,mother,3,4,1,no,yes,no,yes,yes,yes,yes,no,5,1,5,2,5,1,5,8,10,14,13000,5184,40%
2019,May,MS,F,15,U,GT3,T,2,2,services,other,home,father,3,1,2,no,yes,no,no,yes,yes,yes,no,3,2,1,2,4,3,27,12,16,18,9050,5578,62%
2019,June,GP,F,20,R,LE3,T,2,2,health,other,reputation,mother,2,4,2,no,no,no,yes,yes,yes,no,yes,4,4,5,5,1,4,19,16,1,4,13000,1177,9%
2019,July,MS,F,15,U,GT3,T,4,2,at_home,other,home,mother,2,4,1,no,yes,no,no,no,yes,no,no,3,5,2,2,1,4,23,6,9,17,9050,5392,60%
2019,August,GP,M,20,U,GT3,A,2,1,other,teacher,home,mother,2,1,1,no,yes,yes,yes,yes,yes,yes,yes,3,3,2,3,1,4,6,3,19,5,13000,4684,36%
2019,September,MS,F,21,U,GT3,T,2,3,services,other,home,mother,4,2,0,no,no,no,no,no,no,no,no,4,3,1,1,1,2,18,3,16,12,9050,4048,45%
2019,October,GP,F,19,U,LE3,T,1,3,services,other,home,mother,4,2,2,no,yes,no,no,no,yes,yes,yes,1,5,1,5,4,5,24,1,4,9,13000,1743,13%
2019,November,MS,F,18,U,LE3,T,2,3,at_home,teacher,course,mother,3,3,0,no,no,no,no,yes,yes,yes,yes,1,4,4,2,3,4,14,12,19,14,9050,1402,15%
2019,December,GP,F,20,U,GT3,T,4,4,teacher,other,course,father,2,1,1,no,no,no,yes,yes,yes,yes,yes,1,5,5,1,4,5,1,7,12,11,13000,4003,31%
2019,January,MS,F,17,U,GT3,T,4,2,services,other,other,mother,3,3,1,no,no,no,no,yes,no,no,no,3,4,4,1,4,3,15,17,12,5,9050,4682,52%
2019,February,GP,F,20,R,GT3,T,2,1,other,services,home,mother,4,4,1,no,no,no,no,yes,no,no,no,3,1,3,4,2,5,24,10,19,14,13000,3769,29%
2019,March,MS,F,16,U,LE3,T,1,4,at_home,other,home,father,1,2,0,no,no,no,no,yes,yes,yes,yes,1,1,5,2,3,2,6,1,19,7,9050,1091,12%
2019,April,GP,F,16,U,LE3,T,4,4,at_home,other,reputation,mother,1,3,1,no,no,no,yes,yes,yes,yes,yes,2,2,3,3,1,5,1,7,13,15,13000,1718,13%
2019,May,MS,F,17,U,GT3,T,3,1,at_home,other,home,mother,1,3,3,no,no,no,no,yes,yes,no,yes,4,3,5,2,2,1,10,16,12,7,9050,3880,43%
2019,June,GP,M,21,U,GT3,T,4,1,other,teacher,home,mother,3,3,2,no,yes,no,no,yes,no,no,no,1,1,1,3,1,3,25,6,4,4,13000,5816,45%
2019,July,MS,M,22,R,GT3,T,3,2,other,other,home,mother,3,2,0,no,yes,no,yes,yes,no,no,yes,2,4,4,5,3,3,4,14,13,2,9050,3420,38%
2019,August,GP,F,18,R,GT3,T,4,1,services,other,home,mother,1,4,3,no,no,no,no,yes,yes,yes,yes,5,3,4,1,3,4,9,2,1,3,13000,4650,36%
2019,September,MS,F,22,R,GT3,T,1,4,teacher,health,reputation,mother,3,3,3,no,yes,yes,yes,no,yes,yes,yes,2,4,1,1,2,2,18,14,3,14,9050,5546,61%
2019,October,GP,F,22,U,GT3,T,3,4,at_home,other,reputation,father,4,1,0,no,yes,no,no,yes,yes,no,yes,2,1,2,3,4,1,4,17,18,17,13000,5388,41%
2019,November,MS,M,16,U,LE3,T,2,3,at_home,services,course,father,4,4,3,no,yes,yes,yes,yes,yes,yes,no,5,5,5,2,3,1,28,18,14,13,9050,1193,13%
2019,December,GP,F,21,U,LE3,T,4,2,teacher,other,course,mother,4,4,3,no,no,no,no,yes,yes,no,yes,5,5,4,3,1,3,0,19,2,11,13000,1315,10%
2019,January,MS,F,21,U,LE3,T,4,2,services,other,home,other,2,4,2,no,no,no,no,no,yes,yes,yes,2,2,4,2,5,3,19,10,3,1,9050,1964,22%
2019,February,GP,F,16,U,LE3,A,4,1,at_home,other,home,mother,4,1,1,no,no,no,no,yes,yes,yes,no,3,1,1,3,5,1,23,12,4,1,13000,1802,14%
2019,March,MS,F,20,U,GT3,A,3,4,at_home,services,reputation,mother,2,2,1,no,no,no,no,yes,yes,no,yes,5,5,3,2,4,4,29,6,8,15,9050,4076,45%
2019,April,GP,F,20,U,LE3,T,3,3,at_home,other,reputation,mother,4,1,3,no,yes,no,no,yes,yes,yes,yes,3,4,1,5,4,1,19,7,7,11,13000,1241,10%
2019,May,MS,F,17,U,GT3,T,4,4,services,services,course,mother,2,3,1,no,yes,no,yes,yes,yes,yes,yes,2,3,1,3,1,3,26,3,15,14,9050,3062,34%
2019,June,GP,F,15,U,GT3,T,2,3,services,other,home,father,1,1,3,no,no,no,no,no,yes,no,no,3,2,4,3,1,3,11,19,5,2,13000,5495,42%
2019,July,MS,F,21,U,LE3,T,4,3,services,other,reputation,mother,3,4,2,no,yes,yes,no,yes,yes,no,no,1,1,1,5,4,3,6,5,9,4,9050,1021,11%
2019,August,GP,M,15,U,GT3,T,4,4,teacher,health,other,father,1,3,3,no,no,no,no,yes,yes,yes,yes,3,2,2,5,3,2,12,9,1,17,13000,4484,34%
2019,September,MS,M,22,U,GT3,T,4,4,services,other,course,mother,4,3,3,no,yes,no,no,yes,yes,yes,yes,3,5,4,4,4,2,12,7,12,0,9050,3380,37%
2019,October,GP,M,15,U,GT3,T,2,1,other,other,reputation,mother,4,3,2,no,yes,no,no,yes,yes,yes,yes,1,3,3,2,5,1,9,7,6,9,13000,3461,27%
2019,November,MS,M,21,U,LE3,T,4,4,at_home,health,course,mother,3,2,2,no,yes,no,no,no,yes,yes,yes,2,2,3,2,5,3,10,3,11,0,9050,1232,14%
2019,December,GP,M,16,U,GT3,T,1,2,at_home,services,home,mother,2,2,1,no,yes,no,yes,yes,no,yes,yes,4,4,1,1,1,4,16,16,14,12,13000,5034,39%
2019,January,MS,F,15,U,GT3,T,2,4,services,other,home,mother,1,3,0,no,no,no,yes,yes,yes,no,yes,4,3,5,5,4,4,5,4,6,6,9050,3673,41%
2019,February,GP,F,17,U,LE3,A,2,4,at_home,services,other,mother,1,3,2,no,no,no,yes,yes,yes,yes,no,1,4,5,1,5,5,24,13,11,10,13000,1829,14%
2019,March,MS,F,16,U,GT3,T,1,4,other,other,home,mother,1,4,3,no,no,no,no,yes,yes,yes,no,1,2,2,3,3,1,6,18,0,15,9050,4836,53%
2019,April,GP,F,21,U,GT3,A,3,1,at_home,teacher,home,mother,4,3,1,no,no,no,no,yes,yes,yes,no,3,3,3,3,3,4,20,0,14,2,13000,3340,26%
2019,May,MS,F,22,U,LE3,T,3,3,teacher,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,2,4,1,2,4,10,16,0,3,9050,1045,12%
2019,June,GP,F,16,R,GT3,T,4,1,other,services,reputation,mother,3,4,2,no,no,no,yes,yes,yes,yes,no,4,3,2,5,3,1,7,8,12,15,13000,5746,44%
2019,July,MS,M,18,U,GT3,A,4,3,at_home,at_home,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,5,1,1,1,5,15,17,11,9050,4711,52%
2019,August,GP,M,19,U,GT3,T,1,2,other,other,course,mother,1,4,2,no,yes,no,yes,no,yes,yes,no,4,5,1,5,4,2,15,19,5,7,13000,5646,43%
2019,September,MS,F,22,U,GT3,T,3,3,at_home,other,home,mother,4,4,2,no,no,no,yes,no,yes,yes,no,3,3,5,4,3,2,11,14,10,0,9050,5665,63%
2019,October,GP,F,16,U,GT3,T,1,1,other,other,other,father,2,4,1,no,no,no,yes,no,yes,yes,yes,2,4,5,5,5,5,13,19,19,6,13000,3965,31%
2019,November,MS,M,22,U,GT3,T,4,1,other,services,home,mother,4,3,1,no,no,no,yes,yes,yes,yes,no,3,2,4,5,1,3,3,13,9,18,9050,4668,52%
2019,December,GP,M,15,U,GT3,T,3,4,other,teacher,reputation,mother,4,2,2,no,no,no,no,yes,yes,no,no,1,3,1,4,1,1,21,6,19,5,13000,5363,41%
2019,January,MS,F,17,U,GT3,T,4,3,other,health,course,mother,2,3,1,no,no,yes,no,yes,yes,no,no,2,3,4,1,3,1,8,7,15,12,9050,4547,50%
2019,February,GP,F,17,R,GT3,T,4,2,at_home,other,reputation,mother,2,1,3,no,no,no,no,yes,yes,no,no,1,3,2,1,2,1,16,7,9,9,13000,4783,37%
2019,March,MS,F,15,R,GT3,T,3,3,teacher,other,home,mother,4,3,0,no,no,no,no,yes,yes,yes,no,2,1,3,4,1,2,16,18,8,1,9050,3131,35%
2019,April,GP,M,16,U,GT3,T,3,3,other,other,home,other,1,2,3,no,yes,no,yes,yes,yes,yes,yes,1,3,5,3,1,4,25,6,16,16,13000,5139,40%
2019,May,MS,F,16,U,LE3,T,3,4,at_home,teacher,course,father,2,2,3,no,no,no,yes,no,yes,yes,no,1,1,5,1,3,2,0,15,12,1,9050,1761,19%
2019,June,GP,F,20,R,GT3,T,3,1,teacher,services,course,father,4,3,3,no,yes,no,no,yes,yes,yes,no,4,3,2,4,1,2,22,1,13,18,13000,5352,41%
2019,July,MS,F,19,U,LE3,T,3,1,other,at_home,course,father,1,2,2,no,no,no,yes,yes,yes,no,no,4,5,4,5,4,1,28,16,2,16,9050,1405,16%
2019,August,GP,F,22,U,LE3,T,3,3,other,other,course,mother,4,3,1,no,no,no,no,no,yes,yes,no,4,5,1,1,2,5,4,14,17,9,13000,1263,10%
2019,September,MS,F,19,U,GT3,T,3,4,other,services,home,mother,2,1,0,no,no,no,no,no,yes,yes,no,5,5,3,5,4,1,13,14,9,5,9050,4424,49%
2019,October,GP,F,20,U,GT3,T,1,2,other,services,reputation,mother,1,1,3,no,yes,no,no,yes,yes,yes,no,4,2,3,1,5,4,6,19,0,11,13000,5088,39%
2019,November,MS,F,21,U,LE3,T,3,3,at_home,other,home,mother,1,1,2,no,no,no,no,yes,yes,yes,no,3,3,5,4,1,5,24,15,13,0,9050,1685,19%
2019,December,GP,F,18,U,GT3,T,1,3,teacher,teacher,other,father,3,2,1,no,no,no,yes,no,yes,yes,no,2,2,4,3,4,2,6,13,17,8,13000,4627,36%
2019,January,MS,F,21,U,GT3,T,1,4,teacher,services,course,mother,3,4,2,no,yes,no,yes,yes,yes,yes,no,5,3,2,3,4,4,13,6,7,11,9050,4833,53%
2019,February,GP,M,21,U,LE3,T,4,1,services,other,other,mother,1,4,2,no,yes,no,no,yes,yes,yes,no,5,3,2,5,3,2,7,19,16,14,13000,1381,11%
2019,March,MS,M,17,U,LE3,A,3,2,teacher,health,other,father,1,2,0,no,no,no,yes,yes,yes,no,yes,2,2,2,5,3,2,30,7,8,19,9050,1494,17%
2019,April,GP,F,18,U,GT3,T,1,2,other,services,course,mother,4,4,3,no,yes,no,no,no,yes,no,no,4,5,5,1,3,4,23,13,12,3,13000,3923,30%
2019,May,MS,F,16,U,LE3,T,3,1,services,other,other,mother,1,4,2,no,yes,yes,yes,yes,yes,yes,yes,3,1,4,3,5,5,12,18,5,10,9050,1271,14%
2019,June,GP,F,22,U,GT3,T,4,4,services,other,other,mother,2,3,3,no,no,no,no,no,no,no,no,1,3,2,3,3,3,25,14,4,18,13000,4316,33%
2019,July,MS,M,16,U,GT3,T,1,3,at_home,services,reputation,mother,2,3,2,no,yes,no,no,no,yes,yes,yes,2,3,1,3,5,4,13,12,13,2,9050,4541,50%
2019,August,GP,F,16,U,GT3,T,3,3,at_home,health,reputation,mother,2,3,3,no,no,no,no,yes,yes,yes,yes,2,4,5,1,4,5,4,2,18,1,13000,4632,36%
2019,September,MS,F,15,U,LE3,T,2,1,at_home,at_home,home,father,4,3,2,no,no,no,yes,yes,yes,yes,yes,4,3,3,3,1,2,22,13,15,17,9050,1928,21%
2019,October,GP,F,15,U,GT3,T,1,4,health,other,course,mother,1,1,2,no,no,no,no,yes,no,no,no,1,3,3,4,4,5,9,17,1,2,13000,3767,29%
2019,November,MS,F,16,U,GT3,T,2,2,other,teacher,other,mother,2,2,1,no,no,no,no,yes,no,no,no,1,2,1,3,4,2,1,16,4,0,9050,3453,38%
2019,December,GP,F,17,U,GT3,T,3,3,services,services,course,father,1,1,2,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,5,2,18,18,9,13000,3555,27%
2019,January,MS,F,16,U,GT3,T,2,2,other,services,reputation,father,2,3,3,no,no,no,yes,yes,yes,yes,yes,4,2,2,5,5,4,14,9,11,6,9050,3761,42%
2019,February,GP,F,16,U,GT3,T,1,2,other,health,home,mother,2,3,2,no,no,no,no,yes,yes,no,yes,5,4,2,3,5,1,1,11,18,10,13000,5943,46%
2019,March,MS,F,17,U,GT3,T,3,4,services,services,reputation,father,3,4,1,no,yes,no,no,yes,no,no,no,5,3,1,5,3,3,2,12,9,17,9050,5423,60%
2019,April,GP,M,22,U,LE3,T,1,2,other,services,course,mother,1,2,3,no,yes,no,yes,yes,no,no,yes,2,2,1,2,2,5,20,8,9,12,13000,1392,11%
2019,May,MS,M,21,R,GT3,T,3,1,teacher,services,reputation,mother,1,1,1,no,no,no,no,yes,yes,yes,yes,1,4,2,5,4,1,5,3,14,4,9050,3577,40%
2019,June,GP,M,20,R,GT3,T,3,2,services,other,course,mother,1,4,3,no,yes,yes,yes,no,yes,yes,yes,4,1,3,2,3,3,7,5,3,11,13000,3395,26%
2019,July,MS,M,19,U,LE3,T,1,1,health,services,reputation,mother,1,3,1,no,yes,no,no,yes,yes,no,yes,5,4,5,3,4,4,11,4,5,3,9050,1253,14%
2019,August,GP,M,15,U,LE3,T,3,1,teacher,other,reputation,father,4,1,1,no,yes,yes,yes,yes,yes,yes,no,4,5,4,1,5,3,27,10,15,4,13000,1539,12%
2019,September,MS,F,17,U,GT3,A,2,3,other,other,reputation,father,3,1,0,no,no,no,no,yes,yes,no,yes,5,3,1,3,5,2,0,2,6,8,9050,4228,47%
2019,October,GP,F,17,U,GT3,A,3,4,health,other,course,mother,3,2,3,no,no,no,no,no,yes,yes,yes,1,3,2,4,3,3,15,12,17,17,13000,3902,30%
2019,November,MS,F,22,U,GT3,T,2,4,services,other,reputation,mother,3,1,1,no,no,no,no,yes,yes,yes,no,2,1,2,4,4,1,28,15,11,13,9050,3863,43%
2019,December,GP,F,22,U,GT3,T,4,2,other,other,reputation,mother,2,4,3,no,no,no,no,yes,yes,no,yes,3,1,2,2,1,4,8,11,9,2,13000,4173,32%
2019,January,MS,F,18,U,LE3,T,2,1,services,services,home,mother,2,2,2,no,yes,no,no,yes,yes,yes,yes,5,4,1,5,4,1,30,10,5,4,9050,1907,21%
2019,February,GP,F,22,U,GT3,T,3,3,health,other,home,mother,3,2,0,no,yes,no,yes,yes,yes,yes,yes,3,2,4,1,4,1,22,8,15,11,13000,3646,28%
2019,March,MS,M,18,U,GT3,T,4,1,teacher,other,course,mother,4,3,1,no,no,no,no,no,yes,no,no,1,3,2,1,4,5,6,11,9,17,9050,4691,52%
2019,April,GP,M,22,U,GT3,T,1,4,health,other,reputation,mother,3,1,0,no,yes,yes,no,yes,yes,no,no,1,5,4,1,5,5,23,8,7,11,13000,3656,28%
2019,May,MS,F,20,U,GT3,T,3,1,teacher,other,home,mother,2,1,2,no,no,no,no,yes,yes,yes,yes,3,1,5,1,2,5,16,6,4,0,9050,4195,46%
2019,June,GP,F,20,R,LE3,T,4,4,other,other,course,mother,1,4,2,no,yes,no,no,yes,yes,yes,yes,1,2,5,2,2,1,16,11,15,11,13000,1987,15%
2019,July,MS,M,17,U,GT3,T,1,1,services,services,course,father,4,2,1,no,yes,no,no,yes,yes,yes,yes,3,4,4,2,3,5,20,14,15,7,9050,5444,60%
2019,August,GP,M,22,U,GT3,T,3,2,services,other,home,mother,1,1,3,no,yes,no,no,no,yes,yes,yes,3,4,1,1,2,1,18,13,13,4,13000,3118,24%
2019,September,MS,F,19,R,LE3,A,3,2,other,other,reputation,mother,2,3,1,no,yes,no,yes,yes,no,yes,yes,3,3,5,5,1,1,2,16,3,17,9050,1834,20%
2019,October,GP,F,17,U,GT3,T,3,4,health,services,home,mother,2,2,3,no,no,no,yes,yes,yes,no,yes,4,4,5,2,3,4,25,5,19,16,13000,4431,34%
2019,November,MS,F,15,U,GT3,A,3,3,services,other,home,father,1,3,2,no,no,no,yes,yes,yes,yes,no,1,5,4,1,2,3,1,3,14,12,9050,4839,53%
2019,December,GP,M,20,R,GT3,T,4,4,teacher,services,reputation,father,1,3,2,no,no,no,no,yes,yes,yes,no,4,4,1,5,2,3,7,10,0,9,13000,5160,40%
2019,January,MS,F,21,U,LE3,T,3,4,health,other,course,mother,3,4,2,no,no,no,no,yes,yes,yes,no,5,5,3,4,1,2,14,11,13,5,9050,1124,12%
2019,February,GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,4,3,no,yes,no,no,yes,yes,yes,yes,2,4,3,1,1,2,24,3,18,19,13000,1975,15%
2019,March,MS,F,17,U,GT3,T,2,1,teacher,other,reputation,father,2,1,1,no,no,no,yes,yes,yes,yes,no,3,4,2,2,5,3,12,0,4,2,9050,3092,34%
2019,April,GP,F,22,R,GT3,T,3,2,other,health,reputation,mother,4,4,1,no,no,no,no,yes,yes,yes,yes,5,5,5,5,2,5,6,10,3,1,13000,3068,24%
2019,May,MS,F,16,U,LE3,T,2,3,other,other,home,mother,2,2,1,no,yes,no,yes,no,yes,yes,no,3,5,5,4,5,4,10,9,0,5,9050,1279,14%
2019,June,GP,F,16,U,LE3,T,3,3,other,other,reputation,mother,2,2,3,no,no,no,yes,no,yes,yes,no,3,5,3,4,5,5,24,18,9,12,13000,1507,12%
2019,July,MS,F,19,U,LE3,T,2,2,teacher,other,home,father,1,4,2,no,no,no,yes,no,yes,yes,yes,2,1,3,5,4,1,0,0,8,7,9050,1712,19%
2019,August,GP,F,21,U,GT3,T,2,3,other,services,home,mother,4,2,0,no,no,no,yes,yes,yes,yes,no,2,2,5,5,5,1,17,1,1,14,13000,4134,32%
2019,September,MS,F,17,U,GT3,T,3,3,services,health,reputation,mother,4,1,0,no,no,no,no,yes,yes,no,no,5,2,4,4,1,2,13,12,14,13,9050,3734,41%
2019,October,GP,M,16,U,GT3,T,3,1,at_home,other,home,mother,1,2,1,no,no,yes,no,yes,yes,no,no,1,3,3,1,1,4,1,10,10,7,13000,4519,35%
2019,November,MS,M,20,U,LE3,T,1,4,other,other,reputation,mother,3,4,2,no,no,no,no,yes,yes,no,no,5,2,4,2,5,5,29,1,12,7,9050,1993,22%
2019,December,GP,F,20,U,LE3,T,4,4,teacher,other,course,mother,2,4,1,no,no,no,no,yes,yes,yes,no,4,5,4,5,5,4,15,8,6,7,13000,1446,11%
2019,January,MS,F,18,U,LE3,T,4,3,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,1,5,3,3,5,2,13,14,3,2,9050,1542,17%
2019,February,GP,F,18,R,GT3,T,1,1,services,at_home,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,3,1,2,5,5,3,16,14,17,11,13000,3009,23%
2019,March,MS,M,17,U,LE3,T,2,2,other,services,other,mother,1,3,2,no,yes,no,no,yes,yes,yes,no,5,3,5,4,2,2,23,8,9,17,9050,1429,16%
2019,April,GP,F,21,R,GT3,T,2,1,other,teacher,other,father,1,3,2,no,no,no,yes,yes,yes,no,no,3,3,2,5,2,3,14,19,16,11,13000,5571,43%
2019,May,MS,F,17,U,GT3,T,2,3,other,other,course,mother,2,4,2,no,no,no,no,no,yes,yes,no,5,4,1,5,3,4,5,13,9,19,9050,4831,53%
2019,June,GP,F,20,U,GT3,T,3,2,health,other,home,mother,3,3,0,no,no,no,no,no,yes,yes,no,2,5,2,3,3,3,25,14,19,16,13000,3013,23%
2019,July,MS,F,19,U,LE3,T,1,1,teacher,other,course,mother,4,4,3,no,yes,no,no,yes,yes,yes,no,1,5,3,2,4,5,5,17,1,1,9050,1277,14%
2019,August,GP,F,22,U,GT3,T,3,4,services,health,reputation,father,1,3,2,no,no,no,no,yes,yes,yes,no,4,2,2,5,5,4,29,16,17,9,13000,3840,30%
2019,September,MS,F,21,U,GT3,A,1,4,services,other,course,mother,4,3,2,no,no,no,yes,no,yes,yes,no,4,5,3,1,5,1,13,18,19,18,9050,5249,58%
2019,October,GP,F,18,U,GT3,T,3,1,health,other,home,father,3,3,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,5,3,1,22,5,5,4,13000,4805,37%
2019,November,MS,F,16,U,LE3,T,2,4,health,other,home,father,4,1,3,no,yes,no,no,yes,yes,yes,no,2,2,2,4,2,3,5,3,12,16,9050,1711,19%
2019,December,GP,M,16,R,GT3,A,1,3,services,health,other,mother,4,1,0,no,no,no,yes,yes,yes,no,yes,2,3,4,3,3,3,0,15,6,16,13000,4445,34%
2019,January,MS,M,17,U,LE3,T,1,1,other,teacher,course,mother,2,1,2,no,yes,no,no,no,yes,no,no,4,5,5,1,2,4,7,19,2,11,9050,1272,14%
2019,February,GP,M,18,R,LE3,T,3,3,other,other,reputation,father,3,2,3,no,yes,yes,yes,yes,yes,yes,yes,4,5,3,2,1,5,12,3,3,4,13000,1007,8%
2019,March,MS,M,21,R,GT3,T,2,4,services,other,home,mother,2,3,0,no,no,no,no,no,no,no,no,4,4,5,4,5,4,24,17,8,15,9050,3001,33%
2019,April,GP,M,21,U,GT3,T,2,4,teacher,other,course,mother,2,1,1,no,yes,no,no,no,yes,yes,yes,3,3,5,1,1,5,1,6,13,7,13000,5735,44%
2019,May,MS,F,16,U,LE3,T,3,2,other,services,reputation,mother,3,3,1,no,no,no,no,yes,yes,yes,yes,3,4,4,5,5,3,14,4,11,2,9050,1685,19%
2019,June,GP,F,16,R,LE3,A,3,3,services,teacher,course,father,2,4,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,5,3,3,8,16,18,5,13000,1955,15%
2019,July,MS,F,19,U,GT3,A,3,2,health,teacher,reputation,father,2,2,2,no,no,no,no,yes,no,no,no,1,2,5,4,3,3,0,0,18,11,9050,3507,39%
2019,August,GP,F,22,U,GT3,T,4,3,services,services,home,father,2,2,3,no,no,no,no,yes,no,no,no,4,4,4,2,4,4,8,6,1,2,13000,5869,45%
2019,September,MS,F,20,U,GT3,T,4,2,other,other,course,father,3,1,0,no,no,no,no,yes,yes,yes,yes,3,3,3,4,2,3,18,5,1,17,9050,4424,49%
2019,October,GP,F,18,R,GT3,A,1,2,teacher,other,reputation,father,4,3,0,no,no,no,yes,yes,yes,yes,yes,1,3,5,1,2,1,29,4,12,13,13000,3137,24%
2019,November,MS,M,20,U,GT3,T,1,4,services,services,course,mother,4,3,1,no,no,no,no,yes,yes,no,yes,1,2,4,4,1,1,7,8,15,3,9050,5697,63%
2019,December,GP,M,20,U,GT3,T,3,1,teacher,services,home,father,4,2,2,no,yes,no,no,yes,no,no,no,2,4,5,1,3,5,25,2,19,15,13000,5995,46%
2019,January,MS,F,22,U,GT3,T,4,1,other,health,course,father,3,2,1,no,yes,no,yes,yes,no,no,yes,3,3,2,4,2,5,25,6,0,6,9050,3444,38%
2019,February,GP,F,19,U,GT3,T,3,2,services,other,course,mother,3,3,1,no,no,no,no,yes,yes,yes,yes,2,5,1,5,5,3,23,4,15,13,13000,4886,38%
2019,March,MS,M,16,U,GT3,T,4,1,health,other,home,mother,2,2,3,no,yes,yes,yes,no,yes,yes,yes,4,2,4,2,1,2,22,14,3,15,9050,5508,61%
2019,April,GP,M,15,U,GT3,T,3,3,other,services,home,father,1,3,0,no,yes,no,no,yes,yes,no,yes,4,5,1,1,4,3,19,19,17,9,13000,4836,37%
2019,May,MS,F,20,U,GT3,T,4,3,other,other,home,mother,3,3,1,no,yes,yes,yes,yes,yes,yes,no,1,1,3,1,1,5,6,14,3,8,9050,3075,34%
2019,June,GP,F,21,U,GT3,A,4,4,other,other,course,other,4,4,0,no,no,no,no,yes,yes,no,yes,2,3,4,4,4,3,27,0,2,12,13000,5991,46%
2019,July,MS,F,20,U,LE3,T,3,2,other,teacher,course,mother,3,4,1,no,no,no,no,no,yes,yes,yes,2,2,5,2,4,5,6,15,2,5,9050,1342,15%
2019,August,GP,M,18,U,LE3,T,1,2,other,other,course,mother,4,1,0,no,no,no,no,yes,yes,yes,no,4,3,4,5,1,5,17,5,0,6,13000,1367,11%
2019,September,MS,F,18,U,GT3,T,2,3,other,teacher,course,father,2,4,1,no,no,no,no,yes,yes,no,yes,4,3,1,4,1,3,6,2,2,13,9050,3867,43%
2019,October,GP,F,22,U,GT3,T,1,4,teacher,other,reputation,mother,1,2,3,no,yes,no,no,yes,yes,yes,yes,2,4,2,1,1,3,6,5,18,0,13000,4656,36%
2019,November,MS,F,21,U,LE3,T,3,2,teacher,other,course,mother,3,3,2,no,yes,no,yes,yes,yes,yes,yes,4,3,3,2,4,2,21,1,3,3,9050,1147,13%
2019,December,GP,F,15,U,GT3,T,4,1,other,other,course,mother,2,1,2,no,no,no,no,no,yes,no,no,2,2,3,1,2,3,13,16,13,1,13000,5567,43%
2019,January,MS,F,18,U,GT3,T,1,2,other,other,course,father,2,2,2,no,yes,yes,no,yes,yes,no,no,2,4,4,3,4,1,11,0,14,14,9050,5269,58%
2019,February,GP,F,20,U,LE3,T,1,1,at_home,other,course,father,3,4,0,no,no,no,no,yes,yes,yes,yes,5,4,4,4,2,1,8,8,19,12,13000,1268,10%
2019,March,MS,F,20,R,GT3,T,2,4,other,other,course,mother,3,4,0,no,yes,no,no,yes,yes,yes,yes,1,2,2,4,2,2,14,3,12,5,9050,4317,48%
2019,April,GP,F,20,U,GT3,A,4,3,other,other,home,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,2,3,4,3,5,15,8,19,10,13000,3305,25%
2019,May,MS,F,15,U,LE3,T,4,4,services,teacher,course,mother,3,3,2,no,yes,no,no,no,yes,yes,yes,4,5,2,4,2,5,3,16,19,16,9050,1264,14%
2019,June,GP,M,20,R,GT3,T,3,3,services,at_home,course,mother,1,3,0,no,yes,no,yes,yes,no,yes,yes,1,4,2,4,5,4,7,6,2,5,13000,4515,35%
2019,July,MS,M,16,R,LE3,T,3,4,other,other,course,mother,4,4,0,no,no,no,yes,yes,yes,no,yes,1,4,1,1,1,1,5,4,10,5,9050,1619,18%
2019,August,GP,F,15,R,GT3,A,2,3,services,other,course,mother,3,1,2,no,no,no,yes,yes,yes,yes,no,1,5,5,5,5,1,5,1,8,2,13000,3782,29%
2019,September,MS,F,16,R,GT3,A,1,4,at_home,services,course,mother,2,1,0,no,no,no,no,yes,yes,yes,no,2,5,2,3,2,4,3,12,16,3,9050,3706,41%
2019,October,GP,F,22,U,GT3,T,3,2,other,services,course,other,1,4,3,no,no,no,no,yes,yes,yes,no,5,3,1,5,4,2,14,1,4,17,13000,4854,37%
2019,November,MS,M,15,U,GT3,A,1,4,services,services,reputation,mother,3,3,2,no,yes,no,no,yes,yes,yes,yes,5,3,3,5,5,1,6,16,15,5,9050,3052,34%
2019,December,GP,F,18,R,GT3,T,3,3,teacher,other,course,other,3,4,3,no,no,no,yes,yes,yes,yes,no,5,4,3,1,1,1,19,11,10,13,13000,3700,28%
2019,January,MS,F,19,R,GT3,T,1,2,other,other,course,mother,4,1,2,no,no,no,no,yes,yes,yes,yes,2,2,5,1,4,2,10,13,4,17,9050,4000,44%
