year,month,school,StudentID,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Tuition,Scholarship,ScholarshipPercent
2020,June,GP,1641,F,21,U,GT3,T,2,1,services,services,course,mother,2,2,1,no,yes,no,yes,yes,yes,yes,yes,3,4,5,2,1,2,8,15,10,15,14000,4455,32%
2020,July,BV,452,F,15,U,GT3,T,2,1,services,other,home,father,2,4,2,no,no,no,no,no,yes,no,no,3,5,1,3,4,4,30,15,10,11,15000,5534,37%
2020,August,MS,526,F,20,U,LE4,T,1,3,services,other,reputation,mother,1,1,2,no,yes,yes,no,yes,yes,no,no,4,1,1,5,2,4,10,12,13,6,9050,1369,15%
2020,September,GP,1717,M,16,U,GT3,T,2,2,teacher,health,other,father,3,1,0,no,no,no,no,yes,yes,yes,yes,3,4,1,3,5,2,9,5,16,7,14000,3578,26%
2020,October,BV,1543,M,21,U,GT3,T,4,4,services,other,course,mother,3,1,3,no,yes,no,no,yes,yes,yes,yes,1,2,3,2,2,5,27,0,0,9,15000,3603,24%
2020,November,MS,1647,M,17,U,GT3,T,3,4,other,other,reputation,mother,3,1,0,no,yes,no,no,yes,yes,yes,yes,1,3,5,4,1,4,5,3,9,12,9050,5405,60%
2020,December,GP,1626,M,22,U,LE4,T,2,2,at_home,health,course,mother,4,4,2,no,yes,no,no,no,yes,yes,yes,1,3,3,1,2,2,18,0,13,0,14000,1312,9%
2020,January,BV,735,M,17,U,GT3,T,4,2,at_home,services,home,mother,3,3,2,no,yes,no,yes,yes,no,yes,yes,2,3,3,1,2,3,17,11,13,16,15000,3183,21%
2020,February,MS,534,F,19,U,GT3,T,1,4,services,other,home,mother,3,4,3,no,no,no,yes,yes,yes,no,yes,4,2,2,4,5,2,17,17,0,0,9050,5370,59%
2020,March,GP,1209,F,22,U,LE4,A,1,4,at_home,services,other,mother,2,3,3,no,no,no,yes,yes,yes,yes,no,5,1,2,3,3,3,26,10,19,2,14000,1649,12%
2020,April,BV,678,F,17,U,GT3,T,1,2,other,other,home,mother,3,1,0,no,no,no,no,yes,yes,yes,no,5,4,5,5,2,1,21,12,17,16,15000,5251,35%
2020,May,MS,806,F,18,U,GT3,A,1,3,at_home,teacher,home,mother,3,4,2,no,no,no,no,yes,yes,yes,no,1,5,5,1,2,2,1,16,17,4,9050,4649,51%
2020,June,GP,1992,F,16,U,LE4,T,2,3,teacher,services,home,mother,4,3,1,no,yes,no,no,yes,yes,yes,yes,4,5,4,4,3,2,2,1,7,7,14000,1211,9%
2020,July,BV,1022,F,22,R,GT3,T,4,1,other,services,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,3,5,1,1,5,15,9,1,15,15000,5749,38%
2020,August,MS,1360,M,15,U,GT3,A,2,4,at_home,at_home,course,mother,3,3,0,no,no,no,no,yes,yes,yes,yes,5,1,1,1,4,3,11,0,10,11,9050,3540,39%
2020,September,GP,538,M,19,U,GT3,T,3,2,other,other,course,mother,4,1,3,no,yes,no,yes,no,yes,yes,no,3,2,4,2,1,5,15,6,12,11,14000,3988,28%
2020,October,BV,653,F,18,U,GT3,T,2,1,at_home,other,home,mother,2,3,2,no,no,no,yes,no,yes,yes,no,3,5,5,1,1,4,4,19,7,6,15000,5928,40%
2020,November,MS,1460,F,19,U,GT3,T,3,2,other,other,other,father,2,4,0,no,no,no,yes,no,yes,yes,yes,5,1,2,2,2,5,4,16,7,4,9050,4220,47%
2020,December,GP,1866,M,19,U,GT3,T,3,2,other,services,home,mother,4,4,1,no,no,no,yes,yes,yes,yes,no,2,5,2,5,1,5,11,4,13,7,14000,5547,40%
2020,January,BV,1197,M,21,U,GT3,T,3,1,other,teacher,reputation,mother,4,2,0,no,no,no,no,yes,yes,no,no,5,3,2,1,4,4,15,2,18,0,15000,3096,21%
2020,February,MS,778,F,19,U,GT3,T,2,4,other,health,course,mother,3,2,2,no,no,yes,no,yes,yes,no,no,2,5,4,3,4,5,17,14,6,10,9050,4267,47%
2020,March,GP,836,F,19,R,GT3,T,2,3,at_home,other,reputation,mother,3,1,1,no,no,no,no,yes,yes,no,no,4,1,2,4,5,5,3,5,13,3,14000,3368,24%
2020,April,BV,,F,15,R,GT3,T,3,2,teacher,other,home,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,4,2,5,5,1,0,16,3,3,15000,5497,37%
2020,May,MS,,M,17,U,GT3,T,4,1,other,other,home,other,4,1,1,no,yes,no,yes,yes,yes,yes,yes,1,5,3,3,3,5,1,2,19,6,9050,3902,43%
2020,June,GP,1984,F,21,U,LE4,T,2,4,at_home,teacher,course,father,3,1,1,no,no,no,yes,no,yes,yes,no,3,5,2,1,1,5,17,10,10,6,14000,1161,8%
2020,July,BV,1142,F,17,R,GT4,T,4,3,teacher,services,course,father,3,4,1,no,yes,no,no,yes,yes,yes,no,4,3,2,3,4,3,26,12,6,9,15000,1715,11%
2020,August,MS,1024,F,15,U,LE3,T,2,3,other,at_home,course,father,2,1,1,no,no,no,yes,yes,yes,no,no,2,2,5,5,2,5,25,1,15,18,9050,1005,11%
2020,September,GP,1764,F,16,U,LE3,T,3,3,other,other,course,mother,3,4,3,no,no,no,no,no,yes,yes,no,2,4,4,5,3,1,0,10,8,11,14000,1108,8%
2020,October,BV,814,F,22,U,GT3,T,4,4,other,services,home,mother,1,2,1,no,no,no,no,no,yes,yes,no,2,4,3,1,5,4,30,4,4,1,15000,5876,39%
2020,November,MS,983,F,19,U,GT3,T,4,1,other,services,reputation,mother,4,1,3,no,yes,no,no,yes,yes,yes,no,4,1,4,2,2,3,1,2,1,9,9050,4047,45%
2020,December,GP,1803,F,20,U,LE4,T,4,4,at_home,other,home,mother,3,1,3,no,no,no,no,yes,yes,yes,no,4,3,3,4,2,2,10,18,14,19,14000,1281,9%
2020,January,BV,1780,F,16,U,GT3,T,2,3,teacher,teacher,other,father,1,1,2,no,no,no,yes,no,yes,yes,no,2,1,4,4,3,1,17,14,5,17,15000,4024,27%
2020,February,MS,1225,F,18,U,GT3,T,2,3,teacher,services,course,mother,1,4,2,no,yes,no,yes,yes,yes,yes,no,5,5,2,1,1,4,27,7,14,2,9050,5178,57%
2020,March,GP,1659,M,16,U,LE3,T,1,3,services,other,other,mother,3,1,1,no,yes,no,no,yes,yes,yes,no,2,3,2,5,5,5,0,13,18,10,14000,1005,7%
2020,April,BV,1744,M,21,U,LE3,A,4,1,teacher,health,other,father,2,1,2,no,no,no,yes,yes,yes,no,yes,5,4,1,4,2,4,12,8,4,2,15000,1999,13%
2020,May,MS,1923,F,19,U,GT4,T,1,4,other,services,course,mother,4,1,0,no,yes,no,no,no,yes,no,no,5,1,4,5,5,1,11,7,4,12,9050,1046,12%
2020,June,GP,1470,F,21,U,LE4,T,2,3,services,other,other,mother,2,2,1,no,yes,yes,yes,yes,yes,yes,yes,4,1,4,3,3,2,18,5,4,12,14000,1412,10%
2020,July,BV,630,F,20,U,GT3,T,2,4,services,other,other,mother,1,3,2,no,no,no,no,no,no,no,no,1,2,3,2,3,2,19,4,5,6,15000,3000,20%
2020,August,MS,1126,M,17,U,GT3,T,4,4,at_home,services,reputation,mother,4,4,0,no,yes,no,no,no,yes,yes,yes,2,1,1,3,5,1,4,0,13,0,9050,5056,56%
2020,September,GP,1284,F,22,U,GT3,T,3,1,at_home,health,reputation,mother,2,4,0,no,no,no,no,yes,yes,yes,yes,4,4,1,5,5,2,19,7,14,3,14000,3832,27%
2020,October,BV,1001,F,19,U,LE4,T,4,1,at_home,at_home,home,father,3,1,2,no,no,no,yes,yes,yes,yes,yes,3,3,3,4,3,2,13,5,19,8,15000,1950,13%
2020,November,MS,1286,F,19,U,GT3,T,3,1,health,other,course,mother,2,3,1,no,no,no,no,yes,no,no,no,2,3,1,4,5,3,14,16,12,8,9050,5970,66%
2020,December,GP,1370,F,15,U,GT3,T,4,3,other,teacher,other,mother,2,4,3,no,no,no,no,yes,no,no,no,3,1,1,1,2,2,14,12,11,5,14000,3935,28%
2020,January,BV,151,F,18,U,GT3,T,2,1,services,services,course,father,4,1,3,no,no,no,no,yes,yes,yes,yes,4,5,4,4,3,3,30,16,4,10,15000,3473,23%
2020,February,MS,202,F,18,U,GT3,T,3,4,other,services,reputation,father,2,1,2,no,no,no,yes,yes,yes,yes,yes,5,1,4,4,1,1,1,4,11,19,9050,5095,56%
2020,March,GP,1004,F,18,U,GT3,T,4,4,other,health,home,mother,4,2,2,no,no,no,no,yes,yes,no,yes,3,1,3,3,4,1,20,9,8,3,14000,3746,27%
2020,April,BV,1234,F,15,U,GT3,T,1,4,services,services,reputation,father,1,4,2,no,yes,no,no,yes,no,no,no,3,1,3,2,4,3,24,13,0,12,15000,3034,20%
2020,May,MS,1748,M,16,U,LE4,T,2,3,other,services,course,mother,4,3,3,no,yes,no,yes,yes,no,no,yes,3,2,4,3,5,5,22,4,10,17,9050,1747,19%
2020,June,GP,798,M,22,R,GT3,T,2,4,teacher,services,reputation,mother,4,3,0,no,no,no,no,yes,yes,yes,yes,5,1,5,2,2,4,3,7,6,2,14000,3989,28%
2020,July,BV,1310,M,19,R,GT3,T,1,2,services,other,course,mother,3,3,1,no,yes,yes,yes,no,yes,yes,yes,3,1,1,3,4,1,1,14,9,0,15000,4211,28%
2020,August,MS,969,M,19,U,LE3,T,2,2,health,services,reputation,mother,4,1,1,no,yes,no,no,yes,yes,no,yes,2,1,1,4,5,5,28,3,12,12,9050,1964,22%
2020,September,GP,1079,M,17,U,LE3,T,1,3,teacher,other,reputation,father,3,1,1,no,yes,yes,yes,yes,yes,yes,no,4,4,5,5,3,3,6,15,0,7,14000,1988,14%
2020,October,BV,1307,F,18,U,GT3,A,3,2,other,other,reputation,father,1,3,2,no,no,no,no,yes,yes,no,yes,4,3,2,3,5,3,18,19,8,5,15000,3484,23%
2020,November,MS,161,F,19,U,GT3,A,4,4,health,other,course,mother,3,1,1,no,no,no,no,no,yes,yes,yes,4,1,4,1,5,2,16,1,11,5,9050,5749,64%
2020,December,GP,1010,F,22,U,GT3,T,4,1,services,other,reputation,mother,4,4,1,no,no,no,no,yes,yes,yes,no,3,2,3,5,4,4,30,12,17,4,14000,4002,29%
2020,January,BV,1907,F,17,U,GT3,T,3,3,other,other,reputation,mother,2,2,3,no,no,no,no,yes,yes,no,yes,1,5,4,3,2,3,13,2,4,14,15000,4181,28%
2020,February,MS,734,F,21,U,LE4,T,3,1,services,services,home,mother,4,4,2,no,yes,no,no,yes,yes,yes,yes,4,3,4,5,4,1,11,16,10,16,9050,1490,16%
2020,March,GP,838,F,22,U,GT3,T,2,3,health,other,home,mother,2,2,3,no,yes,no,yes,yes,yes,yes,yes,2,1,1,3,2,1,6,14,9,1,14000,4032,29%
2020,April,BV,1441,M,16,U,GT3,T,2,4,teacher,other,course,mother,1,3,2,no,no,no,no,no,yes,no,no,2,2,1,4,1,3,30,2,11,6,15000,5807,39%
2020,May,MS,23,M,16,U,GT3,T,2,1,health,other,reputation,mother,1,1,3,no,yes,yes,no,yes,yes,no,no,4,3,5,1,2,5,28,12,15,7,9050,3355,37%
2020,June,GP,955,F,21,U,GT3,T,4,4,teacher,other,home,mother,3,3,2,no,no,no,no,yes,yes,yes,yes,4,5,5,2,5,3,19,12,8,9,14000,4796,34%
2020,July,BV,1770,F,15,R,LE4,T,1,2,other,other,course,mother,2,4,3,no,yes,no,no,yes,yes,yes,yes,3,1,2,5,2,5,16,18,11,12,15000,1322,9%
2020,August,MS,106,M,21,U,GT3,T,2,1,services,services,course,father,2,1,3,no,yes,no,no,yes,yes,yes,yes,4,5,3,3,4,1,6,3,9,15,9050,5137,57%
2020,September,GP,1118,M,19,U,GT3,T,3,1,services,other,home,mother,3,2,0,no,yes,no,no,no,yes,yes,yes,4,1,2,3,4,5,30,12,11,11,14000,5982,43%
2020,October,BV,1277,F,15,R,LE4,A,4,3,other,other,reputation,mother,2,4,0,no,yes,no,yes,yes,no,yes,yes,2,5,1,3,2,3,24,3,13,2,15000,1912,13%
2020,November,MS,773,F,17,U,GT3,T,1,2,health,services,home,mother,3,2,2,no,no,no,yes,yes,yes,no,yes,4,3,3,3,3,4,21,17,4,11,9050,3019,33%
2020,December,GP,1602,F,15,U,GT3,A,1,2,services,other,home,father,2,2,0,no,no,no,yes,yes,yes,yes,no,2,4,5,2,4,2,29,4,2,9,14000,5894,42%
2020,January,BV,1157,M,21,R,GT3,T,4,3,teacher,services,reputation,father,4,3,1,no,no,no,no,yes,yes,yes,no,2,4,3,3,4,4,13,3,15,9,15000,3374,22%
2020,February,MS,1631,F,15,U,LE3,T,2,3,health,other,course,mother,4,4,2,no,no,no,no,yes,yes,yes,no,1,2,1,1,2,4,23,7,12,14,9050,1853,20%
2020,March,GP,891,F,17,U,LE3,A,4,2,services,other,reputation,mother,2,4,2,no,yes,no,no,yes,yes,yes,yes,2,1,1,1,5,2,9,12,4,16,14000,1925,14%
2020,April,BV,978,F,20,U,GT3,T,4,2,teacher,other,reputation,father,1,2,3,no,no,no,yes,yes,yes,yes,no,3,4,3,1,5,5,12,14,3,19,15000,5698,38%
2020,May,MS,1825,F,18,R,GT3,T,4,2,other,health,reputation,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,1,4,3,2,1,2,28,8,2,8,9050,3774,42%
2020,June,GP,1665,F,20,U,LE3,T,4,4,other,other,home,mother,4,2,3,no,yes,no,yes,no,yes,yes,no,2,1,1,2,2,3,29,6,4,8,14000,1001,7%
2020,July,BV,926,F,18,U,LE3,T,1,3,other,other,reputation,mother,2,2,0,no,no,no,yes,no,yes,yes,no,5,1,1,4,4,3,19,4,17,7,15000,1616,11%
2020,August,MS,1668,F,16,U,LE3,T,3,1,teacher,other,home,father,4,1,1,no,no,no,yes,no,yes,yes,yes,1,4,3,3,2,4,5,17,11,12,9050,1177,13%
2020,September,GP,1619,F,17,U,GT3,T,3,4,other,services,home,mother,3,2,1,no,no,no,yes,yes,yes,yes,no,5,5,3,1,5,1,17,14,12,4,14000,3207,23%
2020,October,BV,1937,F,18,U,GT3,T,4,4,services,health,reputation,mother,4,2,1,no,no,no,no,yes,yes,no,no,3,3,2,3,3,5,3,17,13,11,15000,3949,26%
2020,November,MS,166,M,15,U,GT3,T,2,2,at_home,other,home,mother,4,4,2,no,no,yes,no,yes,yes,no,no,2,4,1,2,5,2,2,7,1,2,9050,5722,63%
2020,December,GP,1169,M,18,U,LE3,T,3,3,other,other,reputation,mother,2,4,2,no,no,no,no,yes,yes,no,no,3,3,1,4,2,3,11,12,9,15,14000,1429,10%
2020,January,BV,1838,F,16,U,LE3,T,4,2,teacher,other,course,mother,1,4,0,no,no,no,no,yes,yes,yes,no,1,2,4,4,1,2,23,6,9,9,15000,1800,12%
2020,February,MS,1050,F,20,U,LE3,T,3,1,services,other,reputation,mother,2,3,1,no,yes,no,yes,yes,yes,yes,yes,4,1,2,5,2,5,1,3,9,6,9050,1356,15%
2020,March,GP,1693,F,15,R,GT4,T,3,4,services,at_home,course,mother,1,4,0,no,no,no,yes,no,yes,yes,no,5,5,4,4,2,5,10,5,0,1,14000,1018,7%
2020,April,BV,1957,M,22,U,LE4,T,2,1,other,services,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,1,4,1,1,5,4,25,12,8,7,15000,1248,8%
2020,May,MS,295,F,21,R,GT3,T,3,2,other,teacher,other,father,1,2,1,no,no,no,yes,yes,yes,no,no,1,5,2,5,1,1,24,13,7,0,9050,3657,40%
2020,June,GP,189,F,21,U,GT3,T,2,4,other,other,course,mother,4,2,3,no,no,no,no,no,yes,yes,no,2,1,3,3,3,3,0,13,17,0,14000,3711,27%
2020,July,BV,231,F,20,U,GT3,T,1,1,health,other,home,mother,3,3,2,no,no,no,no,no,yes,yes,no,3,4,3,1,1,3,21,13,1,2,15000,4124,27%
2020,August,MS,1544,F,18,U,LE4,T,3,2,teacher,other,course,mother,3,3,1,no,yes,no,no,yes,yes,yes,no,1,3,3,2,2,5,28,6,16,15,9050,1243,14%
2020,September,GP,958,F,18,U,GT3,T,1,4,services,health,reputation,father,3,3,3,no,no,no,no,yes,yes,yes,no,2,1,3,1,4,3,14,3,1,5,14000,3834,27%
2020,October,BV,1774,F,21,U,GT3,A,1,3,services,other,course,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5,4,3,3,3,4,17,11,7,7,15000,5908,39%
2020,November,MS,862,F,18,U,GT3,T,4,4,health,other,home,father,1,2,2,no,yes,no,yes,yes,yes,yes,no,4,4,5,5,4,3,25,8,2,5,9050,3113,34%
2020,December,GP,1020,F,18,U,LE4,T,3,4,health,other,home,father,2,4,1,no,yes,no,no,yes,yes,yes,no,3,3,3,4,5,5,25,13,2,17,14000,1473,11%
2020,January,BV,485,M,18,R,GT4,A,2,4,services,health,other,mother,1,3,2,no,no,no,yes,yes,yes,no,yes,4,1,5,1,2,3,8,16,11,4,15000,1129,8%
2020,February,MS,1731,M,22,U,LE3,T,2,4,other,teacher,course,mother,1,4,0,no,yes,no,no,no,yes,no,no,4,2,5,4,4,4,11,15,3,12,9050,1011,11%
2020,March,GP,379,M,19,R,LE3,T,3,4,other,other,reputation,father,2,4,1,no,yes,yes,yes,yes,yes,yes,yes,3,4,3,4,2,3,9,11,9,7,14000,1331,10%
2020,April,BV,1526,M,22,R,GT3,T,3,4,services,other,home,mother,4,2,1,no,no,no,no,no,no,no,no,3,4,5,4,2,1,12,2,6,10,15000,5322,35%
2020,May,MS,315,M,15,U,GT3,T,1,1,teacher,other,course,mother,2,3,2,no,yes,no,no,no,yes,yes,yes,1,5,1,5,3,5,17,8,9,3,9050,3214,36%
2020,June,GP,1583,F,22,U,LE3,T,3,4,other,services,reputation,mother,1,4,3,no,no,no,no,yes,yes,yes,yes,4,5,5,2,4,1,19,9,5,11,14000,1311,9%
2020,July,BV,1967,F,20,R,LE3,A,4,4,services,teacher,course,father,4,3,2,no,no,no,yes,yes,yes,yes,yes,4,4,2,2,3,5,18,5,3,11,15000,1404,9%
2020,August,MS,738,F,17,U,GT3,A,1,4,health,teacher,reputation,father,4,1,2,no,no,no,no,yes,no,no,no,5,3,5,5,5,4,9,18,9,1,9050,4821,53%
2020,September,GP,1969,F,22,U,GT3,T,3,1,services,services,home,father,1,2,3,no,no,no,no,yes,no,no,no,2,5,1,5,4,4,5,4,12,14,14000,5088,36%
2020,October,BV,785,F,19,U,GT3,T,2,2,other,other,course,father,4,4,1,no,no,no,no,yes,yes,yes,yes,1,5,4,3,5,3,13,10,6,1,15000,4940,33%
2020,November,MS,848,F,22,R,GT3,A,1,3,teacher,other,reputation,father,1,4,0,no,no,no,yes,yes,yes,yes,yes,3,3,4,3,3,2,27,3,19,11,9050,3780,42%
2020,December,GP,415,M,17,U,GT3,T,4,1,services,services,course,mother,1,2,2,no,no,no,no,yes,yes,no,yes,1,4,3,3,1,5,19,8,12,17,14000,3072,22%
2020,January,BV,1862,M,20,U,GT3,T,2,2,teacher,services,home,father,2,3,1,no,yes,no,no,yes,no,no,no,3,3,1,5,4,1,19,4,5,0,15000,5333,36%
2020,February,MS,1128,F,18,U,GT3,T,4,1,other,health,course,father,4,2,3,no,yes,no,yes,yes,no,no,yes,5,3,3,4,1,3,27,12,2,5,9050,3602,40%
2020,March,GP,217,F,18,U,GT3,T,2,2,services,other,course,mother,4,2,0,no,no,no,no,yes,yes,yes,yes,4,3,1,5,3,5,12,4,0,6,14000,4505,32%
2020,April,BV,390,M,17,U,GT3,T,2,2,health,other,home,mother,4,2,3,no,yes,yes,yes,no,yes,yes,yes,4,3,1,2,1,5,30,9,7,11,15000,4877,33%
2020,May,MS,912,M,17,U,GT3,T,3,1,other,services,home,father,4,1,1,no,yes,no,no,yes,yes,no,yes,5,1,4,3,2,5,0,5,17,8,9050,4248,47%
2020,June,GP,1844,F,19,U,GT3,T,2,4,other,other,home,mother,1,2,2,no,yes,yes,yes,yes,yes,yes,no,3,3,1,2,2,4,25,9,8,3,14000,3710,27%
2020,July,BV,1540,F,15,U,GT3,A,1,3,other,other,course,other,2,3,0,no,no,no,no,yes,yes,no,yes,1,2,2,2,2,1,14,17,2,8,15000,5148,34%
2020,August,MS,1683,F,22,U,LE3,T,4,3,other,teacher,course,mother,3,3,1,no,no,no,no,no,yes,yes,yes,4,4,3,3,5,4,15,0,4,9,9050,1253,14%
2020,September,GP,447,M,16,U,LE3,T,3,1,other,other,course,mother,2,2,2,no,no,no,no,yes,yes,yes,no,3,5,3,4,1,2,26,2,7,19,14000,1328,9%
2020,October,BV,118,F,17,U,GT3,T,4,4,other,teacher,course,father,1,1,2,no,no,no,no,yes,yes,no,yes,4,2,1,3,3,3,26,16,4,1,15000,4549,30%
2020,November,MS,1224,F,16,U,GT3,T,4,3,teacher,other,reputation,mother,4,3,2,no,yes,no,no,yes,yes,yes,yes,5,1,2,5,3,1,3,14,7,19,9050,5699,63%
2020,December,GP,1293,F,19,U,LE4,T,4,2,teacher,other,course,mother,2,1,1,no,yes,no,yes,yes,yes,yes,yes,3,5,4,2,2,2,22,4,9,16,14000,1377,10%
2020,January,BV,1656,F,17,U,GT3,T,1,4,other,other,course,mother,1,1,1,no,no,no,no,no,yes,no,no,3,5,4,4,5,3,15,17,13,14,15000,4602,31%
2020,February,MS,597,F,16,U,GT3,T,1,3,other,other,course,father,2,4,3,no,yes,yes,no,yes,yes,no,no,5,3,2,3,4,3,24,11,13,19,9050,5285,58%
2020,March,GP,1718,F,15,U,LE4,T,1,2,at_home,other,course,father,2,2,0,no,no,no,no,yes,yes,yes,yes,1,3,5,1,5,1,22,2,19,6,14000,1930,14%
2020,April,BV,1382,F,21,R,GT3,T,2,3,other,other,course,mother,3,1,1,no,yes,no,no,yes,yes,yes,yes,2,1,5,3,2,4,5,15,3,0,15000,3190,21%
2020,May,MS,157,F,20,U,GT3,A,1,1,other,other,home,mother,2,3,3,no,yes,no,no,yes,yes,yes,yes,3,2,1,5,3,4,10,14,9,8,9050,3482,38%
2020,June,GP,1806,F,22,U,LE4,T,1,2,services,teacher,course,mother,3,1,3,no,yes,no,no,no,yes,yes,yes,4,2,3,3,1,5,28,13,17,15,14000,1808,13%
2020,July,BV,1429,M,20,R,GT4,T,4,3,services,at_home,course,mother,2,2,1,no,yes,no,yes,yes,no,yes,yes,4,3,1,1,2,5,1,5,19,4,15000,1508,10%
2020,August,MS,433,M,22,R,LE4,T,2,2,other,other,course,mother,3,1,3,no,no,no,yes,yes,yes,no,yes,4,3,2,5,4,4,28,1,10,19,9050,1484,16%
2020,September,GP,902,F,15,R,GT3,A,4,3,services,other,course,mother,1,3,1,no,no,no,yes,yes,yes,yes,no,2,5,2,4,5,1,28,9,1,6,14000,5648,40%
2020,October,BV,467,F,21,R,GT3,A,3,2,at_home,services,course,mother,3,1,3,no,no,no,no,yes,yes,yes,no,5,5,4,3,1,3,26,1,3,15,15000,3947,26%
2020,November,MS,1863,F,21,U,GT3,T,3,4,other,services,course,other,4,4,3,no,no,no,no,yes,yes,yes,no,4,3,2,3,1,3,30,16,17,14,9050,4739,52%
2020,December,GP,1279,M,20,U,GT3,A,3,2,services,services,reputation,mother,3,2,2,no,yes,no,no,yes,yes,yes,yes,1,3,3,4,2,2,5,7,0,16,14000,4997,36%
2020,January,BV,1721,F,17,R,GT3,T,2,4,teacher,other,course,other,2,1,2,no,no,no,yes,yes,yes,yes,no,3,5,3,2,3,1,28,1,10,18,15000,3629,24%
2020,February,MS,417,F,15,R,GT3,T,1,3,other,other,course,mother,4,2,1,no,no,no,no,yes,yes,yes,yes,1,5,1,2,5,2,26,14,3,6,9050,3897,43%
2020,March,GP,1409,F,19,U,GT3,T,1,2,services,teacher,course,mother,1,4,3,no,yes,no,yes,no,yes,yes,no,1,5,4,5,5,3,24,15,10,10,14000,3314,24%
2020,April,BV,1787,F,21,U,GT3,T,1,1,other,other,course,mother,3,3,2,no,no,no,yes,no,yes,yes,no,4,4,5,5,1,1,13,19,3,2,15000,4431,30%
2020,May,MS,1671,F,17,R,GT3,A,4,1,teacher,services,course,father,1,1,2,no,no,no,yes,no,yes,yes,yes,3,5,2,4,5,3,4,17,3,4,9050,5538,61%
2020,June,GP,27,F,15,U,GT3,T,1,2,services,services,home,mother,1,2,2,no,no,no,yes,yes,yes,yes,no,2,5,1,5,4,5,12,5,6,0,14000,5819,42%
2020,July,BV,176,F,18,U,GT3,T,4,2,at_home,services,course,mother,4,4,0,no,no,no,no,yes,yes,no,no,3,4,2,5,1,5,13,11,17,13,15000,5247,35%
2020,August,MS,1134,F,18,U,GT3,A,4,3,services,services,reputation,father,1,3,1,no,no,yes,no,yes,yes,no,no,4,4,2,2,4,2,0,9,1,3,9050,3086,34%
2020,September,GP,560,M,18,U,GT3,T,1,3,at_home,services,course,mother,2,3,2,no,no,no,no,yes,yes,no,no,1,3,5,2,4,4,21,9,3,11,14000,5185,37%
2020,October,BV,289,M,21,U,GT3,T,2,1,at_home,at_home,course,mother,4,3,0,no,no,no,no,yes,yes,yes,no,2,1,2,5,1,1,13,14,7,12,15000,3377,23%
2020,November,MS,789,M,15,U,LE3,T,1,2,at_home,other,home,mother,4,4,0,no,yes,no,yes,yes,yes,yes,yes,2,3,5,4,3,4,30,5,16,4,9050,1726,19%
2020,December,GP,615,M,17,U,LE3,T,1,2,health,services,course,father,1,2,2,no,no,no,yes,no,yes,yes,no,3,2,4,1,3,4,28,10,14,6,14000,1529,11%
2020,January,BV,420,M,20,U,GT3,T,4,1,other,other,home,mother,2,1,3,no,yes,no,no,yes,yes,yes,no,3,5,4,1,4,3,5,12,10,6,15000,4110,27%
2020,February,MS,1398,F,20,U,GT3,T,1,2,services,services,home,father,1,1,1,no,no,no,yes,yes,yes,no,no,5,4,5,5,1,1,18,15,13,16,9050,3000,33%
2020,March,GP,192,F,16,U,LE4,T,1,2,other,other,course,mother,3,1,1,no,no,no,no,no,yes,yes,no,2,3,2,2,3,4,4,8,17,6,14000,1332,10%
2020,April,BV,1434,F,20,U,GT3,T,1,1,other,services,course,father,2,4,1,no,no,no,no,no,yes,yes,no,2,2,2,5,2,1,27,9,18,17,15000,3497,23%
2020,May,MS,370,F,21,U,GT3,T,2,3,services,teacher,course,mother,2,4,2,no,yes,no,no,yes,yes,yes,no,2,3,4,5,5,3,28,19,15,17,9050,3697,41%
2020,June,GP,1507,F,15,U,GT3,T,4,2,other,other,course,mother,1,4,1,no,no,no,no,yes,yes,yes,no,5,5,3,2,2,3,5,19,11,6,14000,3481,25%
2020,July,BV,979,F,16,R,GT3,T,3,3,teacher,other,course,mother,1,1,3,no,no,no,yes,no,yes,yes,no,5,4,3,1,4,4,12,11,4,11,15000,5326,36%
2020,August,MS,1877,M,22,U,GT3,T,4,2,services,other,course,mother,3,4,0,no,yes,no,yes,yes,yes,yes,no,1,4,5,1,5,3,11,8,19,19,9050,3292,36%
2020,September,GP,629,M,15,U,GT3,T,3,3,health,services,reputation,other,2,3,0,no,yes,no,no,yes,yes,yes,no,3,4,1,3,1,4,2,14,11,5,14000,4242,30%
2020,October,BV,1121,F,21,U,GT3,T,2,4,teacher,at_home,home,mother,3,2,3,no,no,no,yes,yes,yes,no,yes,3,5,3,5,3,3,17,17,8,19,15000,3031,20%
2020,November,MS,59,F,15,U,GT3,T,4,2,other,teacher,course,mother,4,3,1,no,yes,no,no,no,yes,no,no,3,4,1,3,5,3,3,7,12,8,9050,5644,62%
2020,December,GP,1593,M,21,U,LE4,T,4,4,health,services,course,mother,1,3,1,no,yes,yes,yes,yes,yes,yes,yes,2,4,3,2,3,4,27,13,9,2,14000,1474,11%
